symbol,setup,tp_rr,sl_atr,max_hold,coverage_ok,coverage_reasons,cost_ok,fee_r,cost_reason,skip_reason,trades,net_r,pf,win_rate,folds_positive,min_fold_trades,preflight_go,preflight_reasons
EURJPY,session_breakout_retest,2.0,1.3,72,True,,False,0.3023,fee_r_0.30_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.30_exceeds_0.25
EURJPY,session_breakout_retest,2.5,0.8,24,True,,False,0.4912,fee_r_0.49_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.49_exceeds_0.25
EURJPY,session_breakout_retest,2.5,0.8,72,True,,False,0.4912,fee_r_0.49_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.49_exceeds_0.25
EURJPY,session_breakout_retest,2.5,1.0,24,True,,False,0.393,fee_r_0.39_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.39_exceeds_0.25
EURJPY,session_breakout_retest,2.5,1.0,72,True,,False,0.393,fee_r_0.39_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.39_exceeds_0.25
EURJPY,session_breakout_retest,2.5,1.3,24,True,,False,0.3023,fee_r_0.30_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.30_exceeds_0.25
EURJPY,session_breakout_retest,2.5,1.3,72,True,,False,0.3023,fee_r_0.30_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.30_exceeds_0.25
EURJPY,trend_pullback,1.5,0.8,24,True,,False,0.4912,fee_r_0.49_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.49_exceeds_0.25
EURJPY,trend_pullback,1.5,0.8,72,True,,False,0.4912,fee_r_0.49_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.49_exceeds_0.25
EURJPY,trend_pullback,1.5,1.0,24,True,,False,0.393,fee_r_0.39_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.39_exceeds_0.25
EURJPY,trend_pullback,1.5,1.0,72,True,,False,0.393,fee_r_0.39_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.39_exceeds_0.25
EURJPY,trend_pullback,1.5,1.3,24,True,,False,0.3023,fee_r_0.30_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.30_exceeds_0.25
EURJPY,trend_pullback,1.5,1.3,72,True,,False,0.3023,fee_r_0.30_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.30_exceeds_0.25
EURJPY,trend_pullback,2.0,0.8,24,True,,False,0.4912,fee_r_0.49_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.49_exceeds_0.25
EURJPY,trend_pullback,2.0,0.8,72,True,,False,0.4912,fee_r_0.49_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.49_exceeds_0.25
EURJPY,trend_pullback,2.0,1.0,24,True,,False,0.393,fee_r_0.39_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.39_exceeds_0.25
EURJPY,trend_pullback,2.0,1.0,72,True,,False,0.393,fee_r_0.39_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.39_exceeds_0.25
EURJPY,trend_pullback,2.0,1.3,24,True,,False,0.3023,fee_r_0.30_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.30_exceeds_0.25
EURJPY,trend_pullback,2.0,1.3,72,True,,False,0.3023,fee_r_0.30_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.30_exceeds_0.25
EURJPY,trend_pullback,2.5,0.8,24,True,,False,0.4912,fee_r_0.49_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.49_exceeds_0.25
EURJPY,trend_pullback,2.5,0.8,72,True,,False,0.4912,fee_r_0.49_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.49_exceeds_0.25
EURJPY,trend_pullback,2.5,1.0,24,True,,False,0.393,fee_r_0.39_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.39_exceeds_0.25
EURJPY,trend_pullback,2.5,1.0,72,True,,False,0.393,fee_r_0.39_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.39_exceeds_0.25
EURJPY,trend_pullback,2.5,1.3,24,True,,False,0.3023,fee_r_0.30_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.30_exceeds_0.25
EURJPY,trend_pullback,2.5,1.3,72,True,,False,0.3023,fee_r_0.30_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.30_exceeds_0.25
GBPJPY,session_range_fade,1.5,0.8,24,True,,False,0.4634,fee_r_0.46_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.46_exceeds_0.25
GBPJPY,session_range_fade,1.5,0.8,72,True,,False,0.4634,fee_r_0.46_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.46_exceeds_0.25
GBPJPY,session_range_fade,1.5,1.0,24,True,,False,0.3707,fee_r_0.37_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.37_exceeds_0.25
GBPJPY,session_range_fade,1.5,1.0,72,True,,False,0.3707,fee_r_0.37_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.37_exceeds_0.25
GBPJPY,session_range_fade,1.5,1.3,24,True,,False,0.2852,fee_r_0.29_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.29_exceeds_0.25
GBPJPY,session_range_fade,1.5,1.3,72,True,,False,0.2852,fee_r_0.29_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.29_exceeds_0.25
GBPJPY,session_range_fade,2.0,0.8,24,True,,False,0.4634,fee_r_0.46_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.46_exceeds_0.25
GBPJPY,session_range_fade,2.0,0.8,72,True,,False,0.4634,fee_r_0.46_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.46_exceeds_0.25
GBPJPY,session_range_fade,2.0,1.0,24,True,,False,0.3707,fee_r_0.37_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.37_exceeds_0.25
GBPJPY,session_range_fade,2.0,1.0,72,True,,False,0.3707,fee_r_0.37_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.37_exceeds_0.25
GBPJPY,session_range_fade,2.0,1.3,24,True,,False,0.2852,fee_r_0.29_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.29_exceeds_0.25
GBPJPY,session_range_fade,2.0,1.3,72,True,,False,0.2852,fee_r_0.29_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.29_exceeds_0.25
GBPJPY,session_range_fade,2.5,0.8,24,True,,False,0.4634,fee_r_0.46_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.46_exceeds_0.25
GBPJPY,session_range_fade,2.5,0.8,72,True,,False,0.4634,fee_r_0.46_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.46_exceeds_0.25
GBPJPY,session_range_fade,2.5,1.0,24,True,,False,0.3707,fee_r_0.37_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.37_exceeds_0.25
GBPJPY,session_range_fade,2.5,1.0,72,True,,False,0.3707,fee_r_0.37_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.37_exceeds_0.25
GBPJPY,session_range_fade,2.5,1.3,24,True,,False,0.2852,fee_r_0.29_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.29_exceeds_0.25
GBPJPY,session_range_fade,2.5,1.3,72,True,,False,0.2852,fee_r_0.29_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.29_exceeds_0.25
GBPJPY,round_level_sweep,1.5,0.8,24,True,,False,0.4634,fee_r_0.46_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.46_exceeds_0.25
GBPJPY,round_level_sweep,1.5,0.8,72,True,,False,0.4634,fee_r_0.46_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.46_exceeds_0.25
GBPJPY,round_level_sweep,1.5,1.0,24,True,,False,0.3707,fee_r_0.37_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.37_exceeds_0.25
GBPJPY,round_level_sweep,1.5,1.0,72,True,,False,0.3707,fee_r_0.37_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.37_exceeds_0.25
GBPJPY,round_level_sweep,1.5,1.3,24,True,,False,0.2852,fee_r_0.29_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.29_exceeds_0.25
GBPJPY,round_level_sweep,1.5,1.3,72,True,,False,0.2852,fee_r_0.29_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.29_exceeds_0.25
GBPJPY,round_level_sweep,2.0,0.8,24,True,,False,0.4634,fee_r_0.46_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.46_exceeds_0.25
GBPJPY,round_level_sweep,2.0,0.8,72,True,,False,0.4634,fee_r_0.46_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.46_exceeds_0.25
GBPJPY,round_level_sweep,2.0,1.0,24,True,,False,0.3707,fee_r_0.37_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.37_exceeds_0.25
GBPJPY,round_level_sweep,2.0,1.0,72,True,,False,0.3707,fee_r_0.37_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.37_exceeds_0.25
GBPJPY,round_level_sweep,2.0,1.3,24,True,,False,0.2852,fee_r_0.29_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.29_exceeds_0.25
GBPJPY,round_level_sweep,2.0,1.3,72,True,,False,0.2852,fee_r_0.29_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.29_exceeds_0.25
GBPJPY,round_level_sweep,2.5,0.8,24,True,,False,0.4634,fee_r_0.46_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.46_exceeds_0.25
GBPJPY,round_level_sweep,2.5,0.8,72,True,,False,0.4634,fee_r_0.46_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.46_exceeds_0.25
GBPJPY,round_level_sweep,2.5,1.0,24,True,,False,0.3707,fee_r_0.37_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.37_exceeds_0.25
GBPJPY,round_level_sweep,2.5,1.0,72,True,,False,0.3707,fee_r_0.37_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.37_exceeds_0.25
GBPJPY,round_level_sweep,2.5,1.3,24,True,,False,0.2852,fee_r_0.29_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.29_exceeds_0.25
GBPJPY,round_level_sweep,2.5,1.3,72,True,,False,0.2852,fee_r_0.29_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.29_exceeds_0.25
GBPJPY,session_breakout_retest,1.5,0.8,24,True,,False,0.4634,fee_r_0.46_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.46_exceeds_0.25
GBPJPY,session_breakout_retest,1.5,0.8,72,True,,False,0.4634,fee_r_0.46_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.46_exceeds_0.25
GBPJPY,session_breakout_retest,1.5,1.0,24,True,,False,0.3707,fee_r_0.37_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.37_exceeds_0.25
GBPJPY,session_breakout_retest,1.5,1.0,72,True,,False,0.3707,fee_r_0.37_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.37_exceeds_0.25
GBPJPY,session_breakout_retest,1.5,1.3,24,True,,False,0.2852,fee_r_0.29_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.29_exceeds_0.25
GBPJPY,session_breakout_retest,1.5,1.3,72,True,,False,0.2852,fee_r_0.29_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.29_exceeds_0.25
GBPJPY,session_breakout_retest,2.0,0.8,24,True,,False,0.4634,fee_r_0.46_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.46_exceeds_0.25
GBPJPY,session_breakout_retest,2.0,0.8,72,True,,False,0.4634,fee_r_0.46_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.46_exceeds_0.25
GBPJPY,session_breakout_retest,2.0,1.0,24,True,,False,0.3707,fee_r_0.37_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.37_exceeds_0.25
GBPJPY,session_breakout_retest,2.0,1.0,72,True,,False,0.3707,fee_r_0.37_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.37_exceeds_0.25
GBPJPY,session_breakout_retest,2.0,1.3,24,True,,False,0.2852,fee_r_0.29_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.29_exceeds_0.25
GBPJPY,session_breakout_retest,2.0,1.3,72,True,,False,0.2852,fee_r_0.29_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.29_exceeds_0.25
GBPJPY,session_breakout_retest,2.5,0.8,24,True,,False,0.4634,fee_r_0.46_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.46_exceeds_0.25
GBPJPY,session_breakout_retest,2.5,0.8,72,True,,False,0.4634,fee_r_0.46_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.46_exceeds_0.25
GBPJPY,session_breakout_retest,2.5,1.0,24,True,,False,0.3707,fee_r_0.37_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.37_exceeds_0.25
GBPJPY,session_breakout_retest,2.5,1.0,72,True,,False,0.3707,fee_r_0.37_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.37_exceeds_0.25
GBPJPY,session_breakout_retest,2.5,1.3,24,True,,False,0.2852,fee_r_0.29_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.29_exceeds_0.25
GBPJPY,session_breakout_retest,2.5,1.3,72,True,,False,0.2852,fee_r_0.29_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.29_exceeds_0.25
GBPJPY,trend_pullback,1.5,0.8,24,True,,False,0.4634,fee_r_0.46_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.46_exceeds_0.25
GBPJPY,trend_pullback,1.5,0.8,72,True,,False,0.4634,fee_r_0.46_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.46_exceeds_0.25
GBPJPY,trend_pullback,1.5,1.0,24,True,,False,0.3707,fee_r_0.37_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.37_exceeds_0.25
GBPJPY,trend_pullback,1.5,1.0,72,True,,False,0.3707,fee_r_0.37_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.37_exceeds_0.25
GBPJPY,trend_pullback,1.5,1.3,24,True,,False,0.2852,fee_r_0.29_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.29_exceeds_0.25
GBPJPY,trend_pullback,1.5,1.3,72,True,,False,0.2852,fee_r_0.29_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.29_exceeds_0.25
GBPJPY,trend_pullback,2.0,0.8,24,True,,False,0.4634,fee_r_0.46_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.46_exceeds_0.25
GBPJPY,trend_pullback,2.0,0.8,72,True,,False,0.4634,fee_r_0.46_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.46_exceeds_0.25
GBPJPY,trend_pullback,2.0,1.0,24,True,,False,0.3707,fee_r_0.37_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.37_exceeds_0.25
GBPJPY,trend_pullback,2.0,1.0,72,True,,False,0.3707,fee_r_0.37_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.37_exceeds_0.25
GBPJPY,trend_pullback,2.0,1.3,24,True,,False,0.2852,fee_r_0.29_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.29_exceeds_0.25
GBPJPY,trend_pullback,2.0,1.3,72,True,,False,0.2852,fee_r_0.29_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.29_exceeds_0.25
GBPJPY,trend_pullback,2.5,0.8,24,True,,False,0.4634,fee_r_0.46_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.46_exceeds_0.25
GBPJPY,trend_pullback,2.5,0.8,72,True,,False,0.4634,fee_r_0.46_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.46_exceeds_0.25
GBPJPY,trend_pullback,2.5,1.0,24,True,,False,0.3707,fee_r_0.37_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.37_exceeds_0.25
GBPJPY,trend_pullback,2.5,1.0,72,True,,False,0.3707,fee_r_0.37_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.37_exceeds_0.25
GBPJPY,trend_pullback,2.5,1.3,24,True,,False,0.2852,fee_r_0.29_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.29_exceeds_0.25
GBPJPY,trend_pullback,2.5,1.3,72,True,,False,0.2852,fee_r_0.29_exceeds_0.25,cost_infeasible,0,0.0,0.0,0.0,0,0,False,fee_r_0.29_exceeds_0.25
